Listing ID,Listing URL,Brand,Price,Depreciation,Road Tax,Registration Date,COE Left,Mileage,Manufacture Year,Transmission,Deregistration,OMV,ARF,COE Price,Engine Capacity,Power,Curb Weight,No. Of Owners,Vehicle Type
1239050,https://www.sgcarmart.com/used_cars/info.php?ID=1239050,Hyundai,83500,14110,738,7-Mar-19,1945,37492,2019,Auto,25092,14623,14623,26170,1591,93.8,1345,1,Mid-Sized Sedan
1227220,https://www.sgcarmart.com/used_cars/info.php?ID=1227220,Toyota,83500,17090,976,31-Jan-18,1556,85553,2017,Auto,32307,19955,19955,42661,1798,105,1355,2,MPV
1224580,https://www.sgcarmart.com/used_cars/info.php?ID=1224580,Volkswagen,83500,10370,744,25-Nov-11,2927,118128,2011,Auto,37428,22246,22246,46482,1390,90,1241,3,Hatchback
1236923,https://www.sgcarmart.com/used_cars/info.php?ID=1236923,Volvo,83500,18930,1176,25-Jan-17,1185,101000,2016,Auto,44206,36151,42612,50389,1969,180,1722,2,SUV
1236867,https://www.sgcarmart.com/used_cars/info.php?ID=1236867,BMW,83800,20860,1210,18-Nov-16,1129,85000,2016,Auto,42327,33089,38325,56206,1998,141,1485,1,SUV
1238511,https://www.sgcarmart.com/used_cars/info.php?ID=1238511,BMW,83800,28380,2362,30-Dec-15,795,135796,2015,Auto,37336,35685,41959,55001,2979,240,1445,4,Sports Car
1224283,https://www.sgcarmart.com/used_cars/info.php?ID=1224283,Honda,83800,12880,578,13-Jan-20,2259,45000,2019,Auto,26909,16436,6436,35320,1317,73,1030,2,Hatchback
1224731,https://www.sgcarmart.com/used_cars/info.php?ID=1224731,Hyundai,83800,12170,2288,3-Sep-10,2198,162000,2010,Auto,22670,22380,22380,32914,2359,131,1497,3,Luxury Sedan
1183719,https://www.sgcarmart.com/used_cars/info.php?ID=1183719,Land,83800,20080,1212,29-Jan-16,824,78703,2015,Auto,56714,57433,75380,50089,1999,177,1720,1,SUV
1238273,https://www.sgcarmart.com/used_cars/info.php?ID=1238273,Land,83800,19960,1212,8-Dec-15,763,102000,2015,Auto,61880,60903,81626,60001,1999,177,1841,3,SUV
1216662,https://www.sgcarmart.com/used_cars/info.php?ID=1216662,Mazda,83800,10850,182,31-Aug-20,2196,35628,2019,Auto,26566,18253,18253,18710,1496,85,1067,1,Hatchback
1238710,https://www.sgcarmart.com/used_cars/info.php?ID=1238710,Mazda,83800,15790,858,12-Jun-09,1922,145000,2008,Auto,13816,31017,31017,26047,1308,158,1360,4,Sports Car
1237174,https://www.sgcarmart.com/used_cars/info.php?ID=1237174,Mercedes-Benz,83800,18020,740,21-Nov-17,1497,69000,2017,Auto,28514,23295,19613,36001,1595,90,1395,2,Hatchback
1225481,https://www.sgcarmart.com/used_cars/info.php?ID=1225481,Mercedes-Benz,83800,14050,1364,29-Sep-09,1859,121000,2009,Auto,22619,53009,53009,37941,1796,150,1650,2,Luxury Sedan
1239409,https://www.sgcarmart.com/used_cars/info.php?ID=1239409,Nissan,83800,13450,742,22-May-19,2043,39000,2019,Auto,33119,16713,16713,36704,1598,85,1205,1,Mid-Sized Sedan
1239233,https://www.sgcarmart.com/used_cars/info.php?ID=1239233,Nissan,83800,13450,742,22-May-19,2042,39500,2019,Auto,33109,16713,16713,36704,1598,85,1205,1,Mid-Sized Sedan
1239122,https://www.sgcarmart.com/used_cars/info.php?ID=1239122,Toyota,83800,20710,1196,24-Feb-17,1224,36883,2016,Auto,35974,29385,28139,52600,1986,111,1610,1,SUV
1229688,https://www.sgcarmart.com/used_cars/info.php?ID=1229688,Toyota,83800,13580,682,11-Jun-19,2042,68000,2019,Auto,29133,13788,13788,33199,1496,79,1085,1,Mid-Sized Sedan
1217362,https://www.sgcarmart.com/used_cars/info.php?ID=1217362,Toyota,83800,23060,1638,15-Sep-16,760,77000,2015,Auto,36322,29136,32791,57002,2362,125,1790,2,MPV
1226377,https://www.sgcarmart.com/used_cars/info.php?ID=1226377,Volkswagen,83800,14490,624,16-Nov-18,1857,91717,2018,Auto,29293,19898,19898,28199,1395,92,1270,1,Hatchback
1239426,https://www.sgcarmart.com/used_cars/info.php?ID=1239426,Mazda,83888,14480,1210,31-Oct-18,1832,50000,2018,Auto,32487,21051,21472,32429,1998,115,1290,1,SUV
1234671,https://www.sgcarmart.com/used_cars/info.php?ID=1234671,Toyota,83888,16020,742,27-Apr-18,1642,40000,2018,Auto,33804,21690,22366,40000,1598,96,1230,1,Mid-Sized Sedan
1237325,https://www.sgcarmart.com/used_cars/info.php?ID=1237325,Mercedes-Benz,83900,12180,1266,22-Sep-10,2197,153301,2010,Auto,22661,34024,34024,32914,1796,105,1495,6,Sports Car
1231457,https://www.sgcarmart.com/used_cars/info.php?ID=1231457,Toyota,83988,19680,1196,3-Apr-17,1245,81000,2016,Auto,38876,31675,31345,53300,1986,111,1610,2,SUV
1232678,https://www.sgcarmart.com/used_cars/info.php?ID=1232678,BMW,84000,19820,684,31-Mar-17,1251,38000,2017,Auto,36650,31229,30721,48209,1499,100,1425,2,Luxury Sedan
1239082,https://www.sgcarmart.com/used_cars/info.php?ID=1239082,Subaru,84000,15070,1208,28-Nov-18,1858,73000,2018,Auto,25989,13395,13395,31101,1995,110,1591,2,SUV
1239379,https://www.sgcarmart.com/used_cars/info.php?ID=1239379,Honda,84200,12800,578,17-Feb-20,2313,37550,2019,Auto,23446,15850,5850,30010,1317,73,1030,1,Hatchback
1235864,https://www.sgcarmart.com/used_cars/info.php?ID=1235864,Nissan,84300,13170,742,22-Jul-19,2103,60000,2018,Auto,28893,16509,16509,28589,1598,85,1205,1,Mid-Sized Sedan
1220278,https://www.sgcarmart.com/used_cars/info.php?ID=1220278,Peugeot,84777,16980,742,19-Dec-17,1524,99000,2017,Auto,39828,28942,27519,49189,1598,121.4,1300,1,SUV
1239344,https://www.sgcarmart.com/used_cars/info.php?ID=1239344,Toyota,84788,13400,1677,8-Feb-10,2285,233000,2010,Auto,24084,22003,22003,38071,1987,106,1380,5,MPV
1205973,https://www.sgcarmart.com/used_cars/info.php?ID=1205973,Honda,84800,18160,742,28-Nov-17,1493,99600,2017,Auto,31497,19726,19726,42900,1597,92,1249,2,Mid-Sized Sedan
1238444,https://www.sgcarmart.com/used_cars/info.php?ID=1238444,Honda,84800,10910,78,29-Apr-21,2739,22000,2020,Auto,28369,16586,5000,32640,1317,72,1070,1,Hatchback
1230904,https://www.sgcarmart.com/used_cars/info.php?ID=1230904,Honda,84800,14400,1369,29-Oct-09,1832,135000,2009,Auto,23502,23073,23073,39936,1799,103,1410,3,SUV
1172429,https://www.sgcarmart.com/used_cars/info.php?ID=1172429,Jeep,84800,15390,1636,27-Jul-17,1367,122000,2015,Auto,53388,43593,53031,50001,2360,130,1994,1,SUV
1216818,https://www.sgcarmart.com/used_cars/info.php?ID=1216818,Kia,84800,14110,392,20-Jun-19,2070,62998,2019,Auto,21761,19079,9079,26301,998,88.3,1185,1,SUV
1232365,https://www.sgcarmart.com/used_cars/info.php?ID=1232365,Kia,84800,14510,738,26-Feb-19,1946,78000,2018,Auto,22888,13635,13635,23568,1591,93.8,1287,1,Mid-Sized Sedan
1229222,https://www.sgcarmart.com/used_cars/info.php?ID=1229222,Kia,84800,12910,392,20-Jan-20,2285,47437,2019,Auto,25958,17595,7595,32309,998,88.3,1185,3,SUV
1238541,https://www.sgcarmart.com/used_cars/info.php?ID=1238541,Kia,84800,13590,738,25-Jun-19,2065,82509,2018,Auto,31863,14596,14596,36704,1591,93.8,1287,1,Mid-Sized Sedan
1234229,https://www.sgcarmart.com/used_cars/info.php?ID=1234229,Kia,84800,13990,392,8-Jul-19,2068,57555,2018,Auto,25855,19090,9090,33199,998,88.3,1185,1,SUV
1239780,https://www.sgcarmart.com/used_cars/info.php?ID=1239780,Mercedes-Benz,84800,20930,740,17-Feb-17,1218,72000,2016,Auto,34624,30326,29457,46229,1595,115,1435,3,SUV
1232696,https://www.sgcarmart.com/used_cars/info.php?ID=1232696,Subaru,84800,18450,1210,8-Dec-17,1493,91568,2017,Auto,31393,16320,16320,48109,1998,177,1682,1,SUV
1228567,https://www.sgcarmart.com/used_cars/info.php?ID=1228567,Toyota,84800,15050,682,29-Oct-18,1830,68000,2018,Auto,27640,17705,17705,28457,1496,79,1325,1,MPV
1210475,https://www.sgcarmart.com/used_cars/info.php?ID=1210475,Toyota,84800,13660,682,26-Jun-19,2067,63000,2019,Auto,25742,13788,13788,26999,1496,79,1085,1,Mid-Sized Sedan
1214201,https://www.sgcarmart.com/used_cars/info.php?ID=1214201,Toyota,84800,14870,682,20-Nov-18,1860,77000,2018,Auto,27667,17699,17699,28199,1496,79,1325,1,MPV
1227548,https://www.sgcarmart.com/used_cars/info.php?ID=1227548,Toyota,84800,17020,976,6-Mar-18,1580,69428,2017,Auto,32716,19955,19955,42661,1798,105,1355,2,MPV
1233044,https://www.sgcarmart.com/used_cars/info.php?ID=1233044,Volkswagen,84800,20390,1194,13-Dec-16,1134,102000,2016,Auto,43069,34596,40435,53001,1984,162,1505,3,Luxury Sedan
1232244,https://www.sgcarmart.com/used_cars/info.php?ID=1232244,Volkswagen,84800,18630,624,12-Apr-17,1253,88000,2017,Auto,44017,33813,39339,52807,1395,110,1498,2,SUV
1239370,https://www.sgcarmart.com/used_cars/info.php?ID=1239370,Volkswagen,84888,11890,806,6-Jan-11,2592,199850,2010,Auto,26032,24811,24811,36475,1390,118,1285,6,Sports Car
1238404,https://www.sgcarmart.com/used_cars/info.php?ID=1238404,Audi,85000,15630,392,14-May-18,1649,99000,2018,Auto,36467,24712,26597,38941,999,85,1280,3,Luxury Sedan
1235583,https://www.sgcarmart.com/used_cars/info.php?ID=1235583,Honda,85000,15260,885,8-May-09,2008,165000,2008,Auto,15524,15495,7339,27886,1339,73,1010,2,Hatchback
1239022,https://www.sgcarmart.com/used_cars/info.php?ID=1239022,Land,85000,19760,1212,29-Dec-15,794,143800,2015,Auto,61710,61448,82607,55001,1999,177,1841,2,SUV
1239431,https://www.sgcarmart.com/used_cars/info.php?ID=1239431,Mercedes-Benz,85000,21980,1202,29-Aug-16,735,66000,2016,Auto,42530,40392,43549,57010,1991,135,1465,2,Luxury Sedan
1209169,https://www.sgcarmart.com/used_cars/info.php?ID=1209169,Mercedes-Benz,85300,23030,1202,19-Jul-16,1004,122680,2015,Auto,41717,36634,43288,57010,1991,160,1565,1,Stationwagon
1222861,https://www.sgcarmart.com/used_cars/info.php?ID=1222861,BMW,85777,18170,684,25-Aug-17,1095,101000,2017,Auto,38243,27881,31034,46778,1499,75,1480,1,MPV
1230308,https://www.sgcarmart.com/used_cars/info.php?ID=1230308,Audi,85800,16360,392,19-Mar-18,1614,80500,2018,Auto,34927,24713,26599,36810,999,85,1280,2,Luxury Sedan
1231110,https://www.sgcarmart.com/used_cars/info.php?ID=1231110,BMW,85800,15460,3307,16-Oct-09,2012,138000,2009,Auto,19656,92958,92958,35411,2979,240,1860,6,Luxury Sedan
1238931,https://www.sgcarmart.com/used_cars/info.php?ID=1238931,BMW,85800,14170,2514,17-Mar-10,2197,177000,2009,Auto,22696,47144,47144,37502,2497,150,1505,2,Sports Car
1141160,https://www.sgcarmart.com/used_cars/info.php?ID=1141160,BMW,85800,38880,2362,27-Jun-14,242,104920,2013,Auto,63133,80470,116846,67334,2979,225,2070,2,SUV
1228582,https://www.sgcarmart.com/used_cars/info.php?ID=1228582,Honda,85800,12820,578,13-Mar-20,2316,69000,2019,Auto,26263,17055,7055,32699,1317,73,1030,1,Hatchback
1236556,https://www.sgcarmart.com/used_cars/info.php?ID=1236556,Infiniti,85800,17310,1202,11-Aug-17,1373,67000,2016,Auto,43568,33612,39057,47501,1991,155,1644,1,Luxury Sedan
1204794,https://www.sgcarmart.com/used_cars/info.php?ID=1204794,Kia,85800,15030,738,19-Nov-18,1860,51000,2018,Auto,27914,18163,18163,28000,1591,93.8,1287,1,Mid-Sized Sedan
1223417,https://www.sgcarmart.com/used_cars/info.php?ID=1223417,Kia,85800,14680,392,29-Apr-19,2009,81634,2019,Auto,20807,18758,8758,25689,998,88.3,1185,1,SUV
1236514,https://www.sgcarmart.com/used_cars/info.php?ID=1236514,Land,85800,22030,1212,13-May-16,918,60000,2016,Auto,47895,47076,57907,51010,1999,177,1720,1,SUV
1210691,https://www.sgcarmart.com/used_cars/info.php?ID=1210691,Lexus,85800,12610,2340,29-Sep-10,2467,120000,2010,Auto,22826,38845,38845,33568,2500,153,1625,4,Luxury Sedan
1236311,https://www.sgcarmart.com/used_cars/info.php?ID=1236311,Mazda,85800,18220,1786,4-Jul-17,1344,92000,2017,Auto,41012,31361,35906,47501,2488,143,1600,3,SUV
1231230,https://www.sgcarmart.com/used_cars/info.php?ID=1231230,Mercedes-Benz,85800,13980,1364,5-Feb-10,2227,134318,2009,Auto,24013,47161,47161,39129,1796,150,1580,4,Sports Car
1238815,https://www.sgcarmart.com/used_cars/info.php?ID=1238815,Mercedes-Benz,85800,15690,1364,20-Jan-10,1982,237000,2009,Auto,18047,57389,57389,33018,1796,150,1575,6,Sports Car
1201493,https://www.sgcarmart.com/used_cars/info.php?ID=1201493,MINI,85800,10540,890,29-Dec-11,2957,122000,2011,Auto,38866,18255,18255,47765,1598,72,1100,4,Hatchback
1233027,https://www.sgcarmart.com/used_cars/info.php?ID=1233027,Subaru,85800,17960,744,18-Nov-17,1494,70000,2017,Auto,40615,23146,24405,57414,1600,125,1630,2,Stationwagon
1238907,https://www.sgcarmart.com/used_cars/info.php?ID=1238907,Subaru,85800,15520,1208,16-Nov-18,1856,72000,2018,Auto,26498,13395,13395,32302,1995,110,1591,1,SUV
1237621,https://www.sgcarmart.com/used_cars/info.php?ID=1237621,Toyota,85800,16010,742,7-Jun-18,1673,45812,2018,Auto,33489,21858,22602,38000,1598,96,1230,1,Mid-Sized Sedan
1211576,https://www.sgcarmart.com/used_cars/info.php?ID=1211576,Volkswagen,85800,15360,624,26-Jun-18,1702,94657,2016,Auto,36844,25069,27097,38001,1395,92,1414,3,MPV
1239633,https://www.sgcarmart.com/used_cars/info.php?ID=1239633,Volvo,85800,16480,684,14-Feb-18,1580,100000,2017,Auto,37336,26098,28538,40000,1498,90,1558,2,Luxury Sedan
1232472,https://www.sgcarmart.com/used_cars/info.php?ID=1232472,Honda,85888,31630,1815,29-Sep-06,976,184810,2006,Manual,13149,27606,30367,48479,1998,162,1390,6,Sports Car
1220716,https://www.sgcarmart.com/used_cars/info.php?ID=1220716,Honda,85888,14660,682,7-Mar-19,1945,60000,2018,Auto,24251,22434,13408,26301,1496,96,1190,2,SUV
1234630,https://www.sgcarmart.com/used_cars/info.php?ID=1234630,Skoda,85888,13740,624,24-May-19,2044,70000,2018,Auto,33704,17479,17479,36704,1395,92,1331,1,Hatchback
1226462,https://www.sgcarmart.com/used_cars/info.php?ID=1226462,Honda,85998,15970,1815,9-Jun-09,1950,198308,2008,Manual,17191,30911,30911,31933,1998,148,1345,4,Sports Car
1231681,https://www.sgcarmart.com/used_cars/info.php?ID=1231681,Volvo,85999,21540,1176,14-Oct-16,1095,71000,2016,Auto,43613,36151,42612,53001,1969,180,1722,1,SUV
1226945,https://www.sgcarmart.com/used_cars/info.php?ID=1226945,BMW,86000,21310,1210,17-Aug-16,732,125000,2016,Auto,46805,41984,50778,57508,1997,135,1615,2,Luxury Sedan
1239662,https://www.sgcarmart.com/used_cars/info.php?ID=1239662,Honda,86000,15240,684,13-Nov-18,1825,61125,2018,Auto,28959,16906,16906,31997,1498,96,1088,3,Hatchback
1233229,https://www.sgcarmart.com/used_cars/info.php?ID=1233229,Mazda,86000,18660,1210,30-Mar-17,1250,58500,2015,Auto,44538,36337,42872,48556,1998,118,1080,5,Sports Car
1235837,https://www.sgcarmart.com/used_cars/info.php?ID=1235837,Honda,86300,16030,742,12-Jul-18,1707,37800,2018,Auto,31534,20254,20356,36426,1597,92,1249,1,Mid-Sized Sedan
1239190,https://www.sgcarmart.com/used_cars/info.php?ID=1239190,Honda,86488,14940,684,3-Jan-19,1894,17700,2018,Auto,27231,16803,16803,28000,1498,96,1088,1,Hatchback
1232086,https://www.sgcarmart.com/used_cars/info.php?ID=1232086,Kia,86500,16930,732,3-May-18,1648,72000,2018,Auto,30208,26208,18692,37605,1580,103.6,1425,2,SUV
1232040,https://www.sgcarmart.com/used_cars/info.php?ID=1232040,BMW,86800,25220,2362,26-Aug-15,367,101000,2014,Auto,55248,59633,79340,62140,2979,225,1815,3,SUV
1239444,https://www.sgcarmart.com/used_cars/info.php?ID=1239444,Honda,86800,14150,682,26-Jul-19,2097,58780,2019,Auto,22837,19876,9876,26667,1496,97,1130,2,Stationwagon
1229846,https://www.sgcarmart.com/used_cars/info.php?ID=1229846,Honda,86800,14690,682,14-May-19,2014,66000,2019,Auto,22000,19487,9487,26659,1496,97,1130,2,Stationwagon
1238391,https://www.sgcarmart.com/used_cars/info.php?ID=1238391,Hyundai,86800,15870,738,7-Nov-18,1828,33000,2018,Auto,23894,12628,12628,28457,1591,93.8,1345,1,Mid-Sized Sedan
1239714,https://www.sgcarmart.com/used_cars/info.php?ID=1239714,Lexus,86800,20370,1792,1-Nov-16,1103,137000,2016,Auto,49186,40888,49244,56340,2494,135,1615,1,Luxury Sedan
1232681,https://www.sgcarmart.com/used_cars/info.php?ID=1232681,Lexus,86800,20060,1792,17-Jan-17,1188,97700,2016,Auto,42822,36195,42673,46229,2494,135,1615,3,Luxury Sedan
1221117,https://www.sgcarmart.com/used_cars/info.php?ID=1221117,Mercedes-Benz,86800,27240,1202,3-Nov-15,730,153438,2015,Auto,48868,49637,61492,58190,1991,155,1680,2,Luxury Sedan
1235430,https://www.sgcarmart.com/used_cars/info.php?ID=1235430,Mercedes-Benz,86800,19340,740,6-Oct-17,1126,107000,2017,Auto,30253,23295,19613,44002,1595,90,1395,1,Hatchback
1238861,https://www.sgcarmart.com/used_cars/info.php?ID=1238861,Mitsubishi,86800,11750,506,14-Dec-20,2594,45213,2019,Auto,30773,14286,5000,37690,1193,59,940,1,Mid-Sized Sedan
1236280,https://www.sgcarmart.com/used_cars/info.php?ID=1236280,Opel,86800,15470,508,27-Feb-18,1583,77740,2017,Auto,42876,33031,38244,36810,1199,96,1295,1,SUV
1231996,https://www.sgcarmart.com/used_cars/info.php?ID=1231996,Toyota,86800,19440,1196,19-Jul-17,1370,82000,2016,Auto,36453,28742,27239,49802,1986,111,1610,1,SUV
1216185,https://www.sgcarmart.com/used_cars/info.php?ID=1216185,Toyota,86800,17250,742,1-Mar-18,1585,91000,2017,Auto,33179,21690,22366,40000,1598,96,1230,3,Mid-Sized Sedan
1166136,https://www.sgcarmart.com/used_cars/info.php?ID=1166136,Volkswagen,86800,15400,1791,14-Aug-09,2042,65000,2009,Auto,22285,31668,31668,39563,1984,155,1339,1,Sports Car
1236532,https://www.sgcarmart.com/used_cars/info.php?ID=1236532,Honda,86888,11680,78,17-Dec-20,2618,27000,2019,Auto,21515,15982,5982,23714,1317,73,1030,1,Hatchback
1220651,https://www.sgcarmart.com/used_cars/info.php?ID=1220651,Honda,86888,11510,1271,13-Jun-11,2741,131455,2009,Auto,35714,25169,25169,47316,1799,103,1219,3,Mid-Sized Sedan
1201525,https://www.sgcarmart.com/used_cars/info.php?ID=1201525,Volkswagen,86888,10790,744,30-Nov-11,2928,141000,2011,Auto,37440,27337,27337,46482,1390,118,1286,5,Hatchback
1239100,https://www.sgcarmart.com/used_cars/info.php?ID=1239100,Audi,87000,18120,624,25-Oct-17,1460,104970,2017,Auto,39622,32727,27818,49996,1395,110,1450,2,Luxury Sedan
1239096,https://www.sgcarmart.com/used_cars/info.php?ID=1239096,Honda,87000,15930,742,3-Aug-18,1739,104592,2018,Auto,26556,20553,20775,25000,1597,92,1249,2,Mid-Sized Sedan
1214228,https://www.sgcarmart.com/used_cars/info.php?ID=1214228,Mercedes-Benz,87000,22200,740,14-Nov-16,1095,107047,2016,Auto,41745,35663,36929,57508,1595,115,1425,2,Luxury Sedan
1211765,https://www.sgcarmart.com/used_cars/info.php?ID=1211765,Kia,87300,13990,738,2-Jul-19,2073,48000,2018,Auto,23958,14501,14501,22869,1591,93.8,1287,1,Mid-Sized Sedan
1214320,https://www.sgcarmart.com/used_cars/info.php?ID=1214320,BMW,87777,17300,684,3-Nov-17,1469,106000,2017,Auto,41499,30858,35202,52000,1499,75,1480,3,MPV
1215802,https://www.sgcarmart.com/used_cars/info.php?ID=1215802,Audi,87800,12750,1552,23-Jun-11,2198,173000,2010,Auto,22670,53848,53848,32914,1984,155,1735,6,Sports Car
1237484,https://www.sgcarmart.com/used_cars/info.php?ID=1237484,BMW,87800,19830,1210,10-Feb-17,1192,90000,2016,Auto,44365,36832,43565,48209,1998,141,1570,1,MPV
1225527,https://www.sgcarmart.com/used_cars/info.php?ID=1225527,Honda,87800,15670,682,10-Dec-18,1860,72678,2018,Auto,22545,22749,13849,23568,1496,96,1190,2,SUV
1234785,https://www.sgcarmart.com/used_cars/info.php?ID=1234785,Jaguar,87800,17550,1212,13-Oct-16,769,69752,2015,Auto,59214,54597,70275,56889,1999,177,1660,3,Luxury Sedan
1228043,https://www.sgcarmart.com/used_cars/info.php?ID=1228043,Kia,87800,12290,70,6-Aug-20,2463,14000,2020,Auto,16749,18064,8064,15699,998,88.3,1185,1,SUV
1237418,https://www.sgcarmart.com/used_cars/info.php?ID=1237418,Kia,87800,14340,738,3-Apr-19,1984,42000,2018,Auto,28353,18612,18612,26309,1591,93.8,1287,1,Mid-Sized Sedan
1236641,https://www.sgcarmart.com/used_cars/info.php?ID=1236641,Mercedes-Benz,87800,14500,3335,22-Dec-09,2198,120300,2009,Auto,22707,85250,85250,37502,2997,170,1850,3,Luxury Sedan
1239146,https://www.sgcarmart.com/used_cars/info.php?ID=1239146,Mercedes-Benz,87800,19330,740,24-May-17,1314,94000,2017,Auto,42176,31443,36021,52000,1595,90,1480,1,SUV
1222737,https://www.sgcarmart.com/used_cars/info.php?ID=1222737,Mercedes-Benz,87800,13160,1364,14-Jun-10,2400,122500,2009,Auto,22385,46897,46897,33568,1796,135,1615,3,Luxury Sedan
1225794,https://www.sgcarmart.com/used_cars/info.php?ID=1225794,Mercedes-Benz,87800,20980,740,24-Jan-17,1194,106000,2016,Auto,41941,36344,37882,52807,1595,115,1435,1,SUV
1231942,https://www.sgcarmart.com/used_cars/info.php?ID=1231942,Mercedes-Benz,87800,22180,740,23-Nov-16,1133,94000,2016,Auto,42295,36112,37557,57508,1595,115,1425,2,Luxury Sedan
1121368,https://www.sgcarmart.com/used_cars/info.php?ID=1121368,Nissan,87800,15320,508,3-Nov-18,1834,34900,2018,Auto,29811,20399,20559,28457,1197,85,1325,1,SUV
1229870,https://www.sgcarmart.com/used_cars/info.php?ID=1229870,Toyota,87800,19770,1196,5-Apr-17,1246,48000,2016,Auto,43208,36535,38149,53001,1986,111,1610,1,SUV
1225878,https://www.sgcarmart.com/used_cars/info.php?ID=1225878,Volkswagen,87800,10570,744,16-Feb-12,3017,118000,2011,Auto,44875,24662,24662,54039,1390,118,1417,2,Mid-Sized Sedan
1236571,https://www.sgcarmart.com/used_cars/info.php?ID=1236571,Toyota,87888,13310,682,18-Oct-19,2194,70970,2019,Auto,32135,15572,15572,34001,1496,79,1100,1,Mid-Sized Sedan
1239258,https://www.sgcarmart.com/used_cars/info.php?ID=1239258,Volkswagen,87888,11030,744,29-Feb-12,2591,133700,2011,Auto,37210,34860,34860,46704,1390,118,1503,5,Sports Car
1225781,https://www.sgcarmart.com/used_cars/info.php?ID=1225781,Volkswagen,87888,12120,1552,11-Jan-11,2622,130700,2010,Auto,30931,32002,32002,42683,1984,155,1393,6,Sports Car
1229356,https://www.sgcarmart.com/used_cars/info.php?ID=1229356,Volkswagen,87998,11470,806,14-Jun-11,2765,142000,2011,Auto,34717,19218,19218,45272,1390,103,1536,4,MPV
